name,op category,process_name,process_label,thread_name,Input Dims,Input type,Input Strides,Concrete Inputs,operation_count,total_direct_kernel_time_mean,total_direct_kernel_time_median,total_direct_kernel_time_std,total_direct_kernel_time_min,total_direct_kernel_time_max,total_direct_kernel_time_sum,ex_UID,kernel_details_summary,trunc_kernel_details,Percentage (%),Cumulative Percentage (%)
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((384, 384, 1, 1), (384, 384, 1, 1), ())","('float', 'float', 'Scalar')","((384, 1, 1, 1), (384, 1, 1, 1), ())","('', '', 'False')",2,15.0400390625,15.0400390625,1.3575897771608911,14.080078125,16.0,30.080078125,548084,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(30.08), 'mean_duration_us': np.float64(15.04), 'median_duration_us': np.float64(15.04), 'std_dev_duration_us': np.float64(0.96), 'min_duration_us': np.float64(14.08), 'max_duration_us': np.float64(16.0)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(15.04)}]",7.362414292296592e-06,99.99978994651013
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((384, 384, 1, 1), (384, 384, 1, 1), ())","('float', 'float', 'Scalar')","((384, 1, 1, 1), (384, 1, 1, 1), ())","('', '', 'True')",2,14.8486328125,14.8486328125,0.13672572526849258,14.751953125,14.9453125,29.697265625,593176,"[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(29.697000000000003), 'mean_duration_us': np.float64(14.848500000000001), 'median_duration_us': np.float64(14.848500000000001), 'std_dev_duration_us': np.float64(0.09649999999999981), 'min_duration_us': np.float64(14.752), 'max_duration_us': np.float64(14.945)}]","[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'mean_duration_us': np.float64(14.85)}]",7.268716921912193e-06,99.99979721522706
aten::clamp_min,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 1, 1, 720, 1280), ())","('float', 'Scalar')","((921600, 921600, 921600, 1280, 1), ())","('', '9.9999999999999998e-13')",7,4.132952008928571,4.0654296875,0.1063368925508838,4.0322265625,4.255859375,28.9306640625,549995,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 7, 'count': 7, 'total_duration_us': np.float64(28.930000000000003), 'mean_duration_us': np.float64(4.1328571428571435), 'median_duration_us': np.float64(4.065), 'std_dev_duration_us': np.float64(0.09869784853846843), 'min_duration_us': np.float64(4.032), 'max_duration_us': np.float64(4.256)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(a...', 'stream': 7, 'mean_duration_us': np.float64(4.13)}]",7.081083157239352e-06,99.99980429631022
aten::any,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 512, 4096),)","('bool',)","((2097152, 4096, 1),)","('',)",3,9.600260416666666,9.568359375,0.14618893818544001,9.47265625,9.759765625,28.80078125,21672,"[{'name': 'Memset (Device)', 'stream': 7, 'count': 3, 'total_duration_us': np.float64(2.528), 'mean_duration_us': np.float64(0.8426666666666667), 'median_duration_us': np.float64(0.832), 'std_dev_duration_us': np.float64(0.015084944665313026), 'min_duration_us': np.float64(0.832), 'max_duration_us': np.float64(0.864)}, {'name': 'void at::native::reduce_kernel<512, 1, at::native::ReduceOp<bool, at::native::func_wrapper_t<bool, at::native::or_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#12}::operator()() const::{lambda(bool, bool)#1}>, unsigned int, bool, 4, 4> >(at::native::ReduceOp<bool, at::native::func_wrapper_t<bool, at::native::or_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#12}::operator()() const::{lambda(bool, bool)#1}>, unsigned int, bool, 4, 4>)', 'stream': 7, 'count': 3, 'total_duration_us': np.float64(26.272000000000002), 'mean_duration_us': np.float64(8.757333333333333), 'median_duration_us': np.float64(8.736), 'std_dev_duration_us': np.float64(0.13150749873000495), 'min_duration_us': np.float64(8.608), 'max_duration_us': np.float64(8.928)}]","[{'name': 'Memset (Device)', 'stream': 7, 'mean_duration_us': np.float64(0.84)}, {'name': 'void at::native::reduce_kernel<512, 1, at::native::ReduceOp<bool...', 'stream': 7, 'mean_duration_us': np.float64(8.76)}]",7.049292978001788e-06,99.99981134560319
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((96,), (96,), ())","('float', 'float', 'Scalar')","((1,), (1,), ())","('', '', 'True')",13,2.0724158653846154,1.9521484375,0.3524700394998908,1.6962890625,2.8798828125,26.94140625,592780,"[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'count': 13, 'total_duration_us': np.float64(26.939999999999998), 'mean_duration_us': np.float64(2.072307692307692), 'median_duration_us': np.float64(1.952), 'std_dev_duration_us': np.float64(0.3386128682673076), 'min_duration_us': np.float64(1.696), 'max_duration_us': np.float64(2.88)}]","[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'mean_duration_us': np.float64(2.07)}]",6.594191464706135e-06,99.99981793979465
aten::copy_,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 16, 4, 6, 90, 160), (1, 16, 4, 6, 90, 160), ())","('float', 'float', 'Scalar')","((5529600, 345600, 86400, 14400, 160, 1), (1382400, 86400, 1382400, 14400, 160, 1), ())","('', '', 'False')",1,26.912109375,26.912109375,,26.912109375,26.912109375,26.912109375,547677,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(26.912), 'mean_duration_us': np.float64(26.912), 'median_duration_us': np.float64(26.912), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(26.912), 'max_duration_us': np.float64(26.912)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(26.91)}]",6.58702074758488e-06,99.9998245268154
aten::div,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 16, 24, 90, 160), (1, 16, 1, 1, 1))","('float', 'float')","((5529600, 345600, 14400, 160, 1), (16, 1, 1, 1, 1))","('', '')",1,26.65625,26.65625,,26.65625,26.65625,26.65625,548848,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(26.656), 'mean_duration_us': np.float64(26.656), 'median_duration_us': np.float64(26.656), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(26.656), 'max_duration_us': np.float64(26.656)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(26.66)}]",6.52439648472592e-06,99.99983105121188
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((384, 192, 1, 1, 1), (384, 192, 1, 1, 1), ())","('float', 'float', 'Scalar')","((192, 1, 1, 1, 1), (192, 1, 1, 1, 1), ())","('', '', 'False')",2,12.16015625,12.16015625,4.842024169609444,8.736328125,15.583984375,24.3203125,547922,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(24.32), 'mean_duration_us': np.float64(12.16), 'median_duration_us': np.float64(12.16), 'std_dev_duration_us': np.float64(3.4239999999999995), 'min_duration_us': np.float64(8.736), 'max_duration_us': np.float64(15.584)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(12.16)}]",5.952651306257851e-06,99.99983700386319
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((384, 1, 1, 1), (384, 1, 1, 1), ())","('float', 'float', 'Scalar')","((1, 1, 1, 1), (1, 1, 1, 1), ())","('', '', 'False')",27,0.8759765625,0.89453125,0.02687424223621446,0.83203125,0.927734375,23.6513671875,547904,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 27, 'total_duration_us': np.float64(23.646000000000004), 'mean_duration_us': np.float64(0.875777777777778), 'median_duration_us': np.float64(0.895), 'std_dev_duration_us': np.float64(0.026334505365385303), 'min_duration_us': np.float64(0.832), 'max_duration_us': np.float64(0.928)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(0.88)}]",5.788919931989194e-06,99.99984279278313
aten::ne,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 512, 4096), (1, 512, 4096))","('float', 'float')","((2097152, 4096, 1), (2097152, 4096, 1))","('', '')",5,4.56328125,3.7763671875,2.0917336619110536,3.328125,8.2880859375,22.81640625,14767,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>)', 'stream': 7, 'count': 5, 'total_duration_us': np.float64(22.816), 'mean_duration_us': np.float64(4.5632), 'median_duration_us': np.float64(3.776), 'std_dev_duration_us': np.float64(1.8709029263967707), 'min_duration_us': np.float64(3.328), 'max_duration_us': np.float64(8.288)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::Bi...', 'stream': 7, 'mean_duration_us': np.float64(4.56)}]",5.584554494033425e-06,99.99984837733763
aten::sum,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 512, 4096), (), (), ())","('bool', 'ScalarList', 'Scalar', '')","((2097152, 4096, 1), (), (), ())","('', '[]', 'False', '')",2,11.40771484375,11.40771484375,0.06836286263424629,11.359375,11.4560546875,22.8154296875,14769,"[{'name': 'Memset (Device)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(3.0069999999999997), 'mean_duration_us': np.float64(1.5034999999999998), 'median_duration_us': np.float64(1.5034999999999998), 'std_dev_duration_us': np.float64(0.16049999999999998), 'min_duration_us': np.float64(1.343), 'max_duration_us': np.float64(1.664)}, {'name': 'void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#1}>, unsigned int, long, 4, 4> >(at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#1}>, unsigned int, long, 4, 4>)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(19.808999999999997), 'mean_duration_us': np.float64(9.904499999999999), 'median_duration_us': np.float64(9.904499999999999), 'std_dev_duration_us': np.float64(0.11249999999999982), 'min_duration_us': np.float64(9.792), 'max_duration_us': np.float64(10.017)}]","[{'name': 'Memset (Device)', 'stream': 7, 'mean_duration_us': np.float64(1.5)}, {'name': 'void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long...', 'stream': 7, 'mean_duration_us': np.float64(9.9)}]",5.584315470129384e-06,99.9998539616531
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((96, 1, 1, 1), (96, 1, 1, 1), ())","('float', 'float', 'Scalar')","((1, 1, 1, 1), (1, 1, 1, 1), ())","('', '', 'True')",12,1.751953125,1.759765625,0.04149476628972532,1.6962890625,1.857421875,21.0234375,592786,"[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'count': 12, 'total_duration_us': np.float64(21.025000000000002), 'mean_duration_us': np.float64(1.7520833333333334), 'median_duration_us': np.float64(1.76), 'std_dev_duration_us': np.float64(0.03968303233821171), 'min_duration_us': np.float64(1.696), 'max_duration_us': np.float64(1.857)}]","[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'mean_duration_us': np.float64(1.75)}]",5.145706606212617e-06,99.99985910735971
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((192, 1, 1, 1), (192, 1, 1, 1), ())","('float', 'float', 'Scalar')","((1, 1, 1, 1), (1, 1, 1, 1), ())","('', '', 'True')",11,1.8212002840909092,1.759765625,0.20017647326823032,1.6953125,2.400390625,20.033203125,592888,"[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'count': 11, 'total_duration_us': np.float64(20.034), 'mean_duration_us': np.float64(1.8212727272727272), 'median_duration_us': np.float64(1.76), 'std_dev_duration_us': np.float64(0.19073498554471802), 'min_duration_us': np.float64(1.695), 'max_duration_us': np.float64(2.4)}]","[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'mean_duration_us': np.float64(1.82)}]",4.903336367514196e-06,99.99986401069607
aten::copy_,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 512, 4096), (1, 512, 4096), ())","('long int', 'bool', 'Scalar')","((2097152, 4096, 1), (2097152, 4096, 1), ())","('', '', 'False')",2,9.93603515625,9.93603515625,0.33905217730722154,9.6962890625,10.17578125,19.8720703125,14774,"[{'name': 'void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(19.872), 'mean_duration_us': np.float64(9.936), 'median_duration_us': np.float64(9.936), 'std_dev_duration_us': np.float64(0.2400000000000002), 'min_duration_us': np.float64(9.696), 'max_duration_us': np.float64(10.176)}]","[{'name': 'void at::native::unrolled_elementwise_kernel<at::native::direct_...', 'stream': 7, 'mean_duration_us': np.float64(9.94)}]",4.863897423347294e-06,99.99986887459349
aten::normal_,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 16, 24, 90, 160), (), (), ())","('float', 'Scalar', 'Scalar', '')","((5529600, 345600, 14400, 160, 1), (), (), ())","('', '0.', '1.', '')",1,19.8720703125,19.8720703125,,19.8720703125,19.8720703125,19.8720703125,21720,"[{'name': 'void at::native::(anonymous namespace)::distribution_elementwise_grid_stride_kernel<float, 4, at::native::templates::cuda::normal_and_transform<float, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1})::{lambda(curandStatePhilox4_32_10*)#2}, at::native::(anonymous namespace)::distribution_nullary_kernel<float, float, float4, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_and_transform<float, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1})::{lambda(curandStatePhilox4_32_10*)#2}, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_and_transform<float, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1})::{lambda(curandStatePhilox4_32_10*)#2} const&, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1})::{lambda(int, float)#1}>(long, at::PhiloxCudaState, at::native::templates::cuda::normal_and_transform<float, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1})::{lambda(curandStatePhilox4_32_10*)#2}, at::native::(anonymous namespace)::distribution_nullary_kernel<float, float, float4, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_and_transform<float, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1})::{lambda(curandStatePhilox4_32_10*)#2}, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_and_transform<float, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1})::{lambda(curandStatePhilox4_32_10*)#2} const&, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1})::{lambda(int, float)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(19.872), 'mean_duration_us': np.float64(19.872), 'median_duration_us': np.float64(19.872), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(19.872), 'max_duration_us': np.float64(19.872)}]","[{'name': 'void at::native::(anonymous namespace)::distribution_elementwise...', 'stream': 7, 'mean_duration_us': np.float64(19.87)}]",4.863897423347294e-06,99.9998737384909
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 16, 24, 90, 160), (1, 16, 24, 90, 160), ())","('float', 'float', 'Scalar')","((5529600, 345600, 14400, 160, 1), (5529600, 345600, 14400, 160, 1), ())","('', '', 'False')",1,19.8408203125,19.8408203125,,19.8408203125,19.8408203125,19.8408203125,548859,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(19.841), 'mean_duration_us': np.float64(19.841), 'median_duration_us': np.float64(19.841), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(19.841), 'max_duration_us': np.float64(19.841)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'mean_duration_us': np.float64(19.84)}]",4.856248658417955e-06,99.99987859473957
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((384, 192, 1, 1, 1), (384, 192, 1, 1, 1), ())","('float', 'float', 'Scalar')","((192, 1, 1, 1, 1), (192, 1, 1, 1, 1), ())","('', '', 'True')",2,9.26513671875,9.26513671875,0.1581322782145697,9.1533203125,9.376953125,18.5302734375,593014,"[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(18.53), 'mean_duration_us': np.float64(9.265), 'median_duration_us': np.float64(9.265), 'std_dev_duration_us': np.float64(0.1120000000000001), 'min_duration_us': np.float64(9.153), 'max_duration_us': np.float64(9.377)}]","[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'mean_duration_us': np.float64(9.26)}]",4.535478579193813e-06,99.99988313021815
cudaMemcpyAsync,other,sgl_diffusion::scheduler_TP0,CPU,Unknown,,,,,20,0.9025390625,0.83203125,0.253878691254906,0.767578125,1.7275390625,18.05078125,18286671,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 162, 'count': 20, 'total_duration_us': np.float64(18.052000000000003), 'mean_duration_us': np.float64(0.9026000000000002), 'median_duration_us': np.float64(0.832), 'std_dev_duration_us': np.float64(0.24746684626430265), 'min_duration_us': np.float64(0.768), 'max_duration_us': np.float64(1.728)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 162, 'mean_duration_us': np.float64(0.9)}]",4.418117842309272e-06,99.99988754833599
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((96, 192, 3, 3), (96, 192, 3, 3), ())","('float', 'float', 'Scalar')","((1728, 9, 3, 1), (1728, 9, 3, 1), ())","('', '', 'True')",1,16.4169921875,16.4169921875,,16.4169921875,16.4169921875,16.4169921875,593800,"[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(16.417), 'mean_duration_us': np.float64(16.417), 'median_duration_us': np.float64(16.417), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(16.417), 'max_duration_us': np.float64(16.417)}]","[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'mean_duration_us': np.float64(16.42)}]",4.018230850847283e-06,99.99989156656684
aten::clamp_min,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((1, 1, 1, 360, 640), ())","('float', 'Scalar')","((230400, 230400, 230400, 640, 1), ())","('', '9.9999999999999998e-13')",6,2.6240234375,2.6240234375,0.028824313772458213,2.591796875,2.65625,15.744140625,549718,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 7, 'count': 6, 'total_duration_us': np.float64(15.744000000000002), 'mean_duration_us': np.float64(2.624), 'median_duration_us': np.float64(2.624), 'std_dev_duration_us': np.float64(0.026127890589687258), 'min_duration_us': np.float64(2.592), 'max_duration_us': np.float64(2.656)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(a...', 'stream': 7, 'mean_duration_us': np.float64(2.62)}]",3.853543380962459e-06,99.99989542011022
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1838609 (sgl_diffusion::),"((384, 16, 3, 3, 3), (384, 16, 3, 3, 3), ())","('float', 'float', 'Scalar')","((432, 27, 9, 3, 1), (432, 27, 9, 3, 1), ())","('', '', 'True')",1,15.5517578125,15.5517578125,,15.5517578125,15.5517578125,15.5517578125,593302,"[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(15.552), 'mean_duration_us': np.float64(15.552), 'median_duration_us': np.float64(15.552), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(15.552), 'max_duration_us': np.float64(15.552)}]","[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'mean_duration_us': np.float64(15.55)}]",3.8064556718662175e-06,99.99989922656589
