name,op category,process_name,process_label,thread_name,Input Dims,Input type,Input Strides,Concrete Inputs,operation_count,total_direct_kernel_time_mean,total_direct_kernel_time_median,total_direct_kernel_time_std,total_direct_kernel_time_min,total_direct_kernel_time_max,total_direct_kernel_time_sum,ex_UID,kernel_details_summary,trunc_kernel_details,Percentage (%),Cumulative Percentage (%)
aten::mul,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((), (1, 16, 6, 90, 160))","('float', 'float')","((), (1382400, 86400, 14400, 160, 1))","('', '')",156,6.992400340544871,6.7197265625,0.9516427704687029,5.9521484375,9.8564453125,1090.814453125,101307,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 156, 'total_duration_us': np.float64(1090.8070000000002), 'mean_duration_us': np.float64(6.992352564102566), 'median_duration_us': np.float64(6.72), 'std_dev_duration_us': np.float64(0.9485586691267318), 'min_duration_us': np.float64(5.952), 'max_duration_us': np.float64(9.856)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(6.99)}]",0.0001948959624059437,99.98883924265338
aten::cat,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"(((1, 192, 1, 360, 640), (1, 192, 4, 360, 640)), ())","('TensorList', 'Scalar')","(((44236800, 230400, 230400, 640, 1), (176947200, 230400, 44236800, 640, 1)), ())","('', '2')",1,1086.7041015625,1086.7041015625,,1086.7041015625,1086.7041015625,1086.7041015625,882023,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(222.595), 'mean_duration_us': np.float64(222.595), 'median_duration_us': np.float64(222.595), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(222.595), 'max_duration_us': np.float64(222.595)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(864.109), 'mean_duration_us': np.float64(864.109), 'median_duration_us': np.float64(864.109), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(864.109), 'max_duration_us': np.float64(864.109)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(222.6)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(864.11)}]",0.0001941615653494093,99.98903340421873
aten::cat,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"(((1, 3, 77, 720, 1280), (1, 3, 4, 720, 1280)), ())","('TensorList', 'Scalar')","(((212889600, 70963200, 921600, 1280, 1), (11059200, 3686400, 921600, 1280, 1)), ())","('', '2')",1,1077.80859375,1077.80859375,,1077.80859375,1077.80859375,1077.80859375,917721,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(1020.527), 'mean_duration_us': np.float64(1020.527), 'median_duration_us': np.float64(1020.527), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(1020.527), 'max_duration_us': np.float64(1020.527)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(57.281), 'mean_duration_us': np.float64(57.281), 'median_duration_us': np.float64(57.281), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(57.281), 'max_duration_us': np.float64(57.281)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(1020.53)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(57.28)}]",0.00019257220379370198,99.98922597642252
aten::pow,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 512, 10240), ())","('float', 'Scalar')","((5242880, 10240, 1), ())","('', '3.')",48,22.09136962890625,22.1435546875,0.32775969301709157,21.15234375,22.7197265625,1060.3857421875,7515,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul>)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(1060.386), 'mean_duration_us': np.float64(22.091375), 'median_duration_us': np.float64(22.144), 'std_dev_duration_us': np.float64(0.3244031458566117), 'min_duration_us': np.float64(21.152), 'max_duration_us': np.float64(22.72)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(a...', 'stream': 7, 'mean_duration_us': np.float64(22.09)}]",0.0001894592606039584,99.98941543568313
aten::cudnn_convolution,CONV_fwd,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 384, 90, 160), (384, 384, 1, 1), (), (), (), (), (), (), ())","('float', 'float', 'ScalarList', 'ScalarList', 'ScalarList', 'Scalar', 'Scalar', 'Scalar', 'Scalar')","((5529600, 14400, 160, 1), (384, 1, 1, 1), (), (), (), (), (), (), ())","('', '', '[0, 0]', '[1, 1]', '[1, 1]', '1', 'False', 'False', 'True')",24,44.103230794270836,44.51220703125,2.1509495311270035,37.9521484375,47.583984375,1058.4775390625,879550,"[{'name': 'void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_32x3_nn_align4>(cutlass_80_tensorop_s1688gemm_128x128_32x3_nn_align4::Params)', 'stream': 7, 'count': 24, 'total_duration_us': np.float64(1058.4779999999998), 'mean_duration_us': np.float64(44.103249999999996), 'median_duration_us': np.float64(44.5125), 'std_dev_duration_us': np.float64(2.105673927154915), 'min_duration_us': np.float64(37.952), 'max_duration_us': np.float64(47.584)}]","[{'name': 'void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_32x3...', 'stream': 7, 'mean_duration_us': np.float64(44.1)}]",0.00018911832169959435,99.98960455400483
aten::div,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 192, 1, 360, 640), (1, 192, 1, 360, 640))","('float', 'float')","((44236800, 230400, 230400, 640, 1), (230400, 0, 230400, 640, 1))","('', '')",5,210.6142578125,209.9873046875,1.2601682980476439,209.5068359375,212.4833984375,1053.0712890625,880257,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 5, 'total_duration_us': np.float64(1053.0710000000001), 'mean_duration_us': np.float64(210.61420000000004), 'median_duration_us': np.float64(209.987), 'std_dev_duration_us': np.float64(1.1269453225423125), 'min_duration_us': np.float64(209.507), 'max_duration_us': np.float64(212.483)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(210.61)}]",0.00018815238629807984,99.98979270639113
aten::cat,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"(((1, 3, 73, 720, 1280), (1, 3, 4, 720, 1280)), ())","('TensorList', 'Scalar')","(((201830400, 67276800, 921600, 1280, 1), (11059200, 3686400, 921600, 1280, 1)), ())","('', '2')",1,1027.087890625,1027.087890625,,1027.087890625,1027.087890625,1027.087890625,915878,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(968.814), 'mean_duration_us': np.float64(968.814), 'median_duration_us': np.float64(968.814), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(968.814), 'max_duration_us': np.float64(968.814)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(58.273), 'mean_duration_us': np.float64(58.273), 'median_duration_us': np.float64(58.273), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(58.273), 'max_duration_us': np.float64(58.273)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(968.81)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(58.27)}]",0.00018350992906757103,99.9899762163202
aten::silu,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 192, 1, 360, 640),)","('float',)","((44236800, 230400, 230400, 640, 1),)","('',)",5,196.97578125,197.05859375,0.5038567570473931,196.130859375,197.443359375,984.87890625,880261,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 7, 'count': 5, 'total_duration_us': np.float64(984.8789999999999), 'mean_duration_us': np.float64(196.9758), 'median_duration_us': np.float64(197.059), 'std_dev_duration_us': np.float64(0.45055272721403283), 'min_duration_us': np.float64(196.131), 'max_duration_us': np.float64(197.443)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(a...', 'stream': 7, 'mean_duration_us': np.float64(196.98)}]",0.00017596844425466274,99.99015218476445
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((192, 384, 3, 3), (192, 384, 3, 3), ())","('float', 'float', 'Scalar')","((3456, 9, 3, 1), (3456, 9, 3, 1), ())","('', '', 'False')",2,489.0146484375,489.0146484375,12.19621090753594,480.390625,497.638671875,978.029296875,878925,"[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(978.03), 'mean_duration_us': np.float64(489.015), 'median_duration_us': np.float64(489.015), 'std_dev_duration_us': np.float64(8.623999999999995), 'min_duration_us': np.float64(480.391), 'max_duration_us': np.float64(497.639)}]","[{'name': 'Memcpy HtoD (Pageable -> Device)', 'stream': 7, 'mean_duration_us': np.float64(489.02)}]",0.00017474462364298952,99.9903269293881
aten::add,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 192, 1, 360, 640), (), ())","('float', 'double', 'Scalar')","((44236800, 230400, 230400, 640, 1), (), ())","('', '', '1')",5,194.90859375,195.298828125,0.7448447112998868,193.859375,195.619140625,974.54296875,880260,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)', 'stream': 7, 'count': 5, 'total_duration_us': np.float64(974.542), 'mean_duration_us': np.float64(194.9084), 'median_duration_us': np.float64(195.299), 'std_dev_duration_us': np.float64(0.6663247256405829), 'min_duration_us': np.float64(193.859), 'max_duration_us': np.float64(195.619)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(194.91)}]",0.0001741217209364493,99.99050105110904
aten::mul,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 192, 1, 360, 640), ())","('float', 'double')","((44236800, 230400, 230400, 640, 1), ())","('', '')",5,194.729296875,195.5234375,1.467928620216771,192.2265625,195.71484375,973.646484375,880258,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 5, 'total_duration_us': np.float64(973.647), 'mean_duration_us': np.float64(194.7294), 'median_duration_us': np.float64(195.523), 'std_dev_duration_us': np.float64(1.3127646552219452), 'min_duration_us': np.float64(192.227), 'max_duration_us': np.float64(195.715)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(194.73)}]",0.00017396154595476752,99.99067501265499
aten::cat,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"(((1, 3, 69, 720, 1280), (1, 3, 4, 720, 1280)), ())","('TensorList', 'Scalar')","(((190771200, 63590400, 921600, 1280, 1), (11059200, 3686400, 921600, 1280, 1)), ())","('', '2')",1,971.91796875,971.91796875,,971.91796875,971.91796875,971.91796875,914035,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(915.277), 'mean_duration_us': np.float64(915.277), 'median_duration_us': np.float64(915.277), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(915.277), 'max_duration_us': np.float64(915.277)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(56.641), 'mean_duration_us': np.float64(56.641), 'median_duration_us': np.float64(56.641), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(56.641), 'max_duration_us': np.float64(56.641)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(915.28)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(56.64)}]",0.00017365271183976018,99.99084866536683
