name,param: shape_in1,param: shape_in2,param: dtype_in1_in2_out,param: stride_input1,param: stride_input2,param: stride_output,GFLOPS_first,Data Moved (MB)_first,FLOPS/Byte_first,TB/s_mean,TB/s_median,TB/s_std,TB/s_min,TB/s_max,TFLOPS/s_mean,TFLOPS/s_median,TFLOPS/s_std,TFLOPS/s_min,TFLOPS/s_max,process_name_first,process_label_first,thread_name_first,Compute Spec,kernel_details__summarize_kernel_stats,trunc_kernel_details,Input Dims_first,Input type_first,Input Strides_first,Concrete Inputs_first,Kernel Time (µs)_mean,Kernel Time (µs)_median,Kernel Time (µs)_std,Kernel Time (µs)_min,Kernel Time (µs)_max,Kernel Time (µs)_sum,name_count,UID_first
aten::mul,(),(),"('float', 'long int', None)",(),(),,1e-09,1.52587890625e-05,0.0625,8.806338491898338e-06,8.77087794432548e-06,7.663521435349904e-07,7.24314765694076e-06,1.1107796610169492e-05,5.503961557436461e-07,5.481798715203425e-07,4.78970089709369e-08,4.526967285587975e-07,6.942372881355933e-07,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 105, 'total_duration_us': np.float64(192.198), 'mean_duration_us': np.float64(1.830457142857143), 'median_duration_us': np.float64(1.824), 'std_dev_duration_us': np.float64(0.15732205540116195), 'min_duration_us': np.float64(1.44), 'max_duration_us': np.float64(2.209)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(1.83)}]","[[], []]","['float', 'long int']","[[], []]","['', '']",1.8304129464285714,1.82421875,0.15813331207364692,1.4404296875,2.208984375,192.193359375,105,101287
aten::add_,"(512, 512)","(512, 512)","('long int', 'long int', None)","(512, 1)","(512, 1)",,0.000262144,6.0,0.041666666666666664,2.307281922828239,2.3132678434470377,0.0397781050118665,2.233859550624133,2.3694192511952923,0.09613674678450995,0.09638616014362657,0.001657421042161102,0.09307748127600556,0.09872580213313718,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),,"[{'name': 'void at::native::vectorized_elementwise_kernel<2, at::native::CUDAFunctor_add<long>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<long>, std::array<char*, 3ul>)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(130.916), 'mean_duration_us': np.float64(2.7274166666666666), 'median_duration_us': np.float64(2.72), 'std_dev_duration_us': np.float64(0.04680314863577249), 'min_duration_us': np.float64(2.655), 'max_duration_us': np.float64(2.816)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<2, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(2.73)}]","[[512, 512], [512, 512], []]","['long int', 'long int', 'Scalar']","[[512, 1], [512, 1], []]","['', '', '1']",2.7275797526041665,2.7197265625,0.04723375978129901,2.6552734375,2.81640625,130.923828125,48,7350
aten::mul,"(512, 512)",(),"('long int', 'long int', None)","(512, 1)",(),,0.000262144,4.000007629394531,0.06249988079093782,1.7492168705792415,1.7473456013018713,0.03339213429365296,1.6803503474178403,1.8206763408223825,0.10932584588869991,0.10920889178193653,0.002087004412708297,0.10502169640062597,0.11379205426027977,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),,"[{'name': 'void at::native::vectorized_elementwise_kernel<2, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(115.135), 'mean_duration_us': np.float64(2.3986458333333336), 'median_duration_us': np.float64(2.4), 'std_dev_duration_us': np.float64(0.04554553105745456), 'min_duration_us': np.float64(2.304), 'max_duration_us': np.float64(2.496)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<2, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(2.4)}]","[[512, 512], []]","['long int', 'long int']","[[512, 1], []]","['', '']",2.398681640625,2.400390625,0.04596028752035867,2.3037109375,2.49609375,115.13671875,48,7321
aten::div,"(512, 512)",(),"('float', 'long int', None)","(512, 1)",(),,0.000262144,2.0000076293945312,0.12499952316466079,0.9994692541896728,0.992830254276468,0.036431177276905154,0.7992154224041682,1.0568365354330709,0.12493318019144822,0.1241033083680074,0.004553879787940368,0.09990154670636396,0.132104062992126,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(100.87), 'mean_duration_us': np.float64(2.1014583333333334), 'median_duration_us': np.float64(2.112), 'std_dev_duration_us': np.float64(0.08774061163768783), 'min_duration_us': np.float64(1.984), 'max_duration_us': np.float64(2.624)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BU...', 'stream': 7, 'mean_duration_us': np.float64(2.1)}]","[[512, 512], []]","['float', 'long int']","[[512, 1], []]","['', '']",2.1014200846354165,2.1123046875,0.08867918577861406,1.984375,2.6240234375,100.8681640625,48,7332
aten::mul,"(512, 512)",(),"('float', 'long int', None)","(512, 1)",(),,0.000262144,2.0000076293945312,0.12499952316466079,1.0641060365299155,1.0568365354330709,0.009347703801730282,1.0404514728682173,1.0748207407407406,0.13301274716287653,0.132104062992126,0.0011684585179007707,0.13005593798449613,0.13435208008008007,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(94.594), 'mean_duration_us': np.float64(1.9707083333333333), 'median_duration_us': np.float64(1.984), 'std_dev_duration_us': np.float64(0.01707209996521291), 'min_duration_us': np.float64(1.951), 'max_duration_us': np.float64(2.016)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(1.97)}]","[[512, 512], []]","['float', 'long int']","[[512, 1], []]","['', '']",1.9709676106770833,1.984375,0.01732083466676472,1.951171875,2.015625,94.6064453125,48,7335
aten::div,"(512, 512)",(),"('float', 'double', None)","(512, 1)",(),,0.000262144,2.0000076293945312,0.12499952316466079,1.0852756524470777,1.0923152797558495,0.012774781200575907,1.0568365354330709,1.1109631867563374,0.13565893905810084,0.13653888911495424,0.0015968415586048537,0.132104062992126,0.13886986859803413,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(92.76599999999999), 'mean_duration_us': np.float64(1.9326249999999998), 'median_duration_us': np.float64(1.92), 'std_dev_duration_us': np.float64(0.0223463503731594), 'min_duration_us': np.float64(1.888), 'max_duration_us': np.float64(1.984)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BU...', 'stream': 7, 'mean_duration_us': np.float64(1.93)}]","[[512, 512], []]","['float', 'double']","[[512, 1], []]","['', '']",1.9326375325520833,1.919921875,0.02274371527871717,1.8876953125,1.984375,92.7666015625,48,7334
aten::add,"(1, 16, 6, 90, 160)","(1, 16, 6, 90, 160)","('c10::BFloat16', 'c10::BFloat16', None)","(1382400, 86400, 14400, 160, 1)","(1382400, 86400, 14400, 160, 1)",,0.0013824,7.91015625,0.16666666666666666,2.9451654979993127,2.9791180638372503,0.10033785646069829,2.7006249920508747,3.1225976470588233,0.4908609163332188,0.49651967730620844,0.01672297607678306,0.45010416534181247,0.5204329411764705,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_bf16,"[{'name': 'void at::native::vectorized_elementwise_kernel<8, at::native::CUDAFunctor_add<c10::BFloat16>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<c10::BFloat16>, std::array<char*, 3ul>)', 'stream': 7, 'count': 27, 'total_duration_us': np.float64(76.127), 'mean_duration_us': np.float64(2.8195185185185183), 'median_duration_us': np.float64(2.784), 'std_dev_duration_us': np.float64(0.09587467528376913), 'min_duration_us': np.float64(2.656), 'max_duration_us': np.float64(3.071)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<8, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(2.82)}]","[[1, 16, 6, 90, 160], [1, 16, 6, 90, 160], []]","['c10::BFloat16', 'c10::BFloat16', 'Scalar']","[[1382400, 86400, 14400, 160, 1], [1382400, 86400, 14400, 160, 1], []]","['', '', '1']",2.819480613425926,2.7841796875,0.09774849298247337,2.65625,3.0712890625,76.1259765625,27,101246
aten::mul,"(1, 16, 6, 90, 160)",(),"('c10::BFloat16', 'double', None)","(1382400, 86400, 14400, 160, 1)",(),,0.0013824,5.273445129394531,0.24999963831070846,2.0296382091150185,2.033148507001795,0.04781999400205444,1.8786723928334437,2.081734776470588,0.5074088181803487,0.5082863913824057,0.011954981204533886,0.4696674187126742,0.5204329411764705,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_bf16,"[{'name': 'void at::native::vectorized_elementwise_kernel<8, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 27, 'total_duration_us': np.float64(73.60000000000001), 'mean_duration_us': np.float64(2.7259259259259263), 'median_duration_us': np.float64(2.72), 'std_dev_duration_us': np.float64(0.06564998430279681), 'min_duration_us': np.float64(2.656), 'max_duration_us': np.float64(2.943)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<8, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(2.73)}]","[[1, 16, 6, 90, 160], []]","['c10::BFloat16', 'double']","[[1382400, 86400, 14400, 160, 1], []]","['', '']",2.725947627314815,2.7197265625,0.06690763386084667,2.65625,2.943359375,73.6005859375,27,101245
aten::mul,"(1, 192, 1, 180, 320)","(192, 1, 1, 1)","('float', 'float', None)","(11059200, 57600, 11059200, 320, 1)","(1, 1, 1, 1)",,0.0110592,84.375732421875,0.12499891493997448,1.485647450591978,1.485647450591978,,1.485647450591978,1.485647450591978,0.1857043193073366,0.1857043193073366,,0.1857043193073366,0.1857043193073366,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(59.553), 'mean_duration_us': np.float64(59.553), 'median_duration_us': np.float64(59.553), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(59.553), 'max_duration_us': np.float64(59.553)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(59.55)}]","[[1, 192, 1, 180, 320], [192, 1, 1, 1]]","['float', 'float']","[[11059200, 57600, 11059200, 320, 1], [1, 1, 1, 1]]","['', '']",59.552734375,59.552734375,,59.552734375,59.552734375,59.552734375,1,879940
aten::add_,"(1, 192, 180, 320)","(1, 192, 1, 1)","('float', 'float', None)","(11059200, 57600, 320, 1)","(192, 1, 1, 1)",,0.0110592,84.375732421875,0.12499891493997448,1.5637827363769743,1.5637827363769743,,1.5637827363769743,1.5637827363769743,0.19547114524898596,0.19547114524898596,,0.19547114524898596,0.19547114524898596,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(56.577), 'mean_duration_us': np.float64(56.577), 'median_duration_us': np.float64(56.577), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(56.577), 'max_duration_us': np.float64(56.577)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(56.58)}]","[[1, 192, 180, 320], [1, 192, 1, 1], []]","['float', 'float', 'Scalar']","[[11059200, 57600, 320, 1], [192, 1, 1, 1], []]","['', '', '1']",56.5771484375,56.5771484375,,56.5771484375,56.5771484375,56.5771484375,1,879917
aten::div,"(1, 192, 1, 180, 320)","(1, 192, 1, 180, 320)","('float', 'float', None)","(11059200, 57600, 11059200, 320, 1)","(57600, 0, 57600, 320, 1)",,0.0110592,126.5625,0.08333333333333333,2.5119306765249534,2.5119306765249534,,2.5119306765249534,2.5119306765249534,0.20932755637707948,0.20932755637707948,,0.20932755637707948,0.20932755637707948,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(52.832), 'mean_duration_us': np.float64(52.832), 'median_duration_us': np.float64(52.832), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(52.832), 'max_duration_us': np.float64(52.832)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(52.83)}]","[[1, 192, 1, 180, 320], [1, 192, 1, 180, 320]]","['float', 'float']","[[11059200, 57600, 11059200, 320, 1], [57600, 0, 57600, 320, 1]]","['', '']",52.83203125,52.83203125,,52.83203125,52.83203125,52.83203125,1,879938
aten::add,"(1, 192, 1, 180, 320)",(),"('float', 'double', None)","(11059200, 57600, 11059200, 320, 1)",(),,0.0110592,84.37500762939453,0.12499998869719431,1.8555447945110086,1.8555447945110086,,1.8555447945110086,1.8555447945110086,0.23194307834101385,0.23194307834101385,,0.23194307834101385,0.23194307834101385,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(47.681), 'mean_duration_us': np.float64(47.681), 'median_duration_us': np.float64(47.681), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(47.681), 'max_duration_us': np.float64(47.681)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(47.68)}]","[[1, 192, 1, 180, 320], [], []]","['float', 'double', 'Scalar']","[[11059200, 57600, 11059200, 320, 1], [], []]","['', '', '1']",47.6806640625,47.6806640625,,47.6806640625,47.6806640625,47.6806640625,1,879941
aten::mul,"(1, 192, 1, 180, 320)",(),"('float', 'double', None)","(11059200, 57600, 11059200, 320, 1)",(),,0.0110592,84.37500762939453,0.12499998869719431,1.8833955177847537,1.8833955177847537,,1.8833955177847537,1.8833955177847537,0.23542441843544062,0.23542441843544062,,0.23542441843544062,0.23542441843544062,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(46.976), 'mean_duration_us': np.float64(46.976), 'median_duration_us': np.float64(46.976), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(46.976), 'max_duration_us': np.float64(46.976)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(46.98)}]","[[1, 192, 1, 180, 320], []]","['float', 'double']","[[11059200, 57600, 11059200, 320, 1], []]","['', '']",46.9755859375,46.9755859375,,46.9755859375,46.9755859375,46.9755859375,1,879939
aten::mul,"(1,)",(),"('float', 'double', None)","(1,)",(),,1e-09,1.52587890625e-05,0.0625,1.0237577441744425e-05,9.80490724117295e-06,5.998481025431939e-07,9.42692750287687e-06,1.1107796610169492e-05,6.398485901090266e-07,6.128067025733094e-07,3.749050640894962e-08,5.891829689298043e-07,6.942372881355933e-07,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 27, 'total_duration_us': np.float64(42.33999999999999), 'mean_duration_us': np.float64(1.5681481481481478), 'median_duration_us': np.float64(1.632), 'std_dev_duration_us': np.float64(0.08973529125472676), 'min_duration_us': np.float64(1.44), 'max_duration_us': np.float64(1.697)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(1.57)}]","[[1], []]","['float', 'double']","[[1], []]","['', '']",1.5680338541666667,1.6318359375,0.09155080626976109,1.4404296875,1.697265625,42.3369140625,27,21772
aten::add_,"(1, 16, 24, 90, 160)","(1, 16, 1, 1, 1)","('float', 'float', None)","(5529600, 345600, 14400, 160, 1)","(16, 1, 1, 1, 1)",,0.0055296,42.18756103515625,0.12499981915535423,2.1771486385852534,2.1771486385852534,0.08960072983027141,2.1137913549230047,2.240505922247502,0.2721431860974824,0.2721431860974824,0.011200075024971678,0.26422353709752683,0.28006283509743796,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(40.672), 'mean_duration_us': np.float64(20.336), 'median_duration_us': np.float64(20.336), 'std_dev_duration_us': np.float64(0.5920000000000005), 'min_duration_us': np.float64(19.744), 'max_duration_us': np.float64(20.928)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(20.34)}]","[[1, 16, 24, 90, 160], [1, 16, 1, 1, 1], []]","['float', 'float', 'Scalar']","[[5529600, 345600, 14400, 160, 1], [16, 1, 1, 1, 1], []]","['', '', '1']",20.3359375,20.3359375,0.8369271667950152,19.744140625,20.927734375,40.671875,2,879346
aten::div,"(1, 16, 24, 90, 160)","(1, 16, 1, 1, 1)","('float', 'float', None)","(5529600, 345600, 14400, 160, 1)","(16, 1, 1, 1, 1)",,0.0055296,42.18756103515625,0.12499981915535423,1.6187303007432818,1.6187303007432818,,1.6187303007432818,1.6187303007432818,0.20234099485420243,0.20234099485420243,,0.20234099485420243,0.20234099485420243,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(27.328), 'mean_duration_us': np.float64(27.328), 'median_duration_us': np.float64(27.328), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(27.328), 'max_duration_us': np.float64(27.328)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(27.33)}]","[[1, 16, 24, 90, 160], [1, 16, 1, 1, 1]]","['float', 'float']","[[5529600, 345600, 14400, 160, 1], [16, 1, 1, 1, 1]]","['', '']",27.328125,27.328125,,27.328125,27.328125,27.328125,1,879341
aten::mul,(),"(1, 16, 6, 90, 160)","('float', 'float', None)",(),"(5529600, 345600, 14400, 160, 1)",,0.0013824,10.546878814697266,0.1249999547887895,1.4471347001893968,1.4471347001893968,0.4597708241847033,1.1220276326166652,1.7722417677621283,0.18089177209696305,0.18089177209696305,0.0574713322362924,0.14025340334885567,0.22153014084507044,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(16.096), 'mean_duration_us': np.float64(8.048), 'median_duration_us': np.float64(8.048), 'std_dev_duration_us': np.float64(1.8079999999999998), 'min_duration_us': np.float64(6.24), 'max_duration_us': np.float64(9.856)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(8.05)}]","[[], [1, 16, 6, 90, 160]]","['float', 'float']","[[], [5529600, 345600, 14400, 160, 1]]","['', '']",8.04833984375,8.04833984375,2.5570472761072125,6.240234375,9.8564453125,16.0966796875,2,101305
aten::add_,"(1, 3, 1, 720, 1280)","(1, 3, 1, 1, 1)","('float', 'float', None)","(2764800, 921600, 921600, 1280, 1)","(3, 1, 1, 1, 1)",,0.0027648,21.093761444091797,0.12499993218319652,1.9920188116094988,1.9920188116094988,,1.9920188116094988,1.9920188116094988,0.24900221635883907,0.24900221635883907,,0.24900221635883907,0.24900221635883907,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(11.104), 'mean_duration_us': np.float64(11.104), 'median_duration_us': np.float64(11.104), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(11.104), 'max_duration_us': np.float64(11.104)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(11.1)}]","[[1, 3, 1, 720, 1280], [1, 3, 1, 1, 1], []]","['float', 'float', 'Scalar']","[[2764800, 921600, 921600, 1280, 1], [3, 1, 1, 1, 1], []]","['', '', '1']",11.103515625,11.103515625,,11.103515625,11.103515625,11.103515625,1,880786
aten::add,"(1, 16, 6, 90, 160)",(),"('float', 'long int', None)","(1382400, 86400, 14400, 160, 1)",(),,0.0013824,10.546882629394531,0.1249999095776117,3.0054747855626323,3.0054747855626323,,3.0054747855626323,3.0054747855626323,0.375684076433121,0.375684076433121,,0.375684076433121,0.375684076433121,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(3.68), 'mean_duration_us': np.float64(3.68), 'median_duration_us': np.float64(3.68), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(3.68), 'max_duration_us': np.float64(3.68)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(3.68)}]","[[1, 16, 6, 90, 160], [], []]","['float', 'long int', 'Scalar']","[[1382400, 86400, 14400, 160, 1], [], []]","['', '', '1']",3.6796875,3.6796875,,3.6796875,3.6796875,3.6796875,1,130989
aten::mul,"(6,)",(),"('long int', 'long int', None)","(1,)",(),,6e-09,9.918212890625e-05,0.057692307692307696,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),,[],,"[[6], []]","['long int', 'long int']","[[1], []]","['', '']",0.0,0.0,,0.0,0.0,0.0,1,21880
aten::add,"(6,)",(),"('long int', 'long int', None)","(1,)",(),,6e-09,9.918212890625e-05,0.057692307692307696,,,,,,,,,,,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),,[],,"[[6], [], []]","['long int', 'long int', 'Scalar']","[[1], [], []]","['', '', '1']",0.0,0.0,,0.0,0.0,0.0,1,21885
