name,op category,process_name,process_label,thread_name,Input Dims,Input type,Input Strides,Concrete Inputs,ex_UID,operation_count,total_duration_us,mean_duration_us,std_duration_us,GFLOPS,Data Moved (MB),FLOPS/Byte,Compute Spec,TB/s_mean,TB/s_std,TFLOPS/s_mean,TFLOPS/s_std,Kernel Time (µs)_mean,Kernel Time (µs)_std,Kernel Time (µs)_sum,duration_us_median,duration_us_min,duration_us_max,TB/s_median,TB/s_min,TB/s_max,TFLOPS/s_median,TFLOPS/s_min,TFLOPS/s_max,Kernel Time (µs)_median,Kernel Time (µs)_min,Kernel Time (µs)_max,kernel_details_summary,trunc_kernel_details,perf_params,has_perf_model,Percentage (%),Cumulative Percentage (%)
triton_poi_fused_all_to_all_single_clone_permute_view_0,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 21600, 40, 128), (110592000,), ())","('c10::BFloat16', 'c10::BFloat16', 'Scalar')","((110592000, 5120, 128, 1), (1,), ())","('', '', '110592000')",37892,6480,114454.874,17.662789197530863,67.69334898664884,,,,,,,,,298.6097271954572,80.57250793521222,1934991.0322265625,15.291,11.225,5022.215,,,,,,,244.67578125,240.41796875,597.48046875,"[{'name': 'triton_poi_fused_all_to_all_single_clone_permute_view_0', 'stream': 7, 'count': 6480, 'total_duration_us': np.float64(1934990.9899999998), 'mean_duration_us': np.float64(298.6097206790123), 'median_duration_us': np.float64(244.676), 'std_dev_duration_us': np.float64(80.56629140766208), 'min_duration_us': np.float64(240.418), 'max_duration_us': np.float64(597.48)}]","[{'name': 'triton_poi_fused_all_to_all_single_clone_permute_view_0', 'stream': 7, 'mean_duration_us': np.float64(298.61)}]",,False,0.3457539936364563,94.06408400319496
aten::convolution,CONV_fwd,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 192, 6, 362, 642), (192, 192, 3, 3, 3), (192,), (), (), (), (), (), ())","('float', 'float', 'float', 'ScalarList', 'ScalarList', 'ScalarList', 'Scalar', 'ScalarList', 'Scalar')","((267729408, 1394424, 232404, 642, 1), (5184, 27, 9, 3, 1), (1,), (), (), (), (), (), ())","('', '', '', '[1, 1, 1]', '[0, 0, 0]', '[1, 1, 1]', 'False', '[0, 0, 0]', '1')",882051,138,222841.28499999997,1614.791920289855,17745.019650202434,1834.5885696,1700.103515625,1029.1138062594994,matrix_fp32,0.1344923621422283,0.005104694409551075,138.4079467170195,5.253311493604692,13273.693097543026,498.3730969761191,1831769.6474609375,102.833,60.717,208559.667,0.13428969395278587,0.12444642483648903,0.14891338076249705,138.19937808517471,128.0695339388659,153.24881607946344,13274.9423828125,11971.306640625,14324.94140625,"[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(185615.79200000002), 'mean_duration_us': np.float64(1345.041971014493), 'median_duration_us': np.float64(1343.203), 'std_dev_duration_us': np.float64(25.095734627171616), 'min_duration_us': np.float64(1315.507), 'max_duration_us': np.float64(1614.455)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(1095.2489999999998), 'mean_duration_us': np.float64(7.9365869565217375), 'median_duration_us': np.float64(7.9205000000000005), 'std_dev_duration_us': np.float64(0.26593111585632917), 'min_duration_us': np.float64(7.361), 'max_duration_us': np.float64(9.056)}, {'name': 'void cask_plugin__5x_cudnn::xmma__5x_cudnn::init_device_workspace_kernel<xmma__5x_cudnn::implicit_gemm::fprop::Warp_specialized_params_non_template<xmma__5x_cudnn::Grid_constant_params> >(xmma__5x_cudnn::implicit_gemm::fprop::Warp_specialized_params_non_template<xmma__5x_cudnn::Grid_constant_params>, bool)', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(780.9760000000001), 'mean_duration_us': np.float64(5.659246376811595), 'median_duration_us': np.float64(5.648), 'std_dev_duration_us': np.float64(0.41383587049005766), 'min_duration_us': np.float64(4.512), 'max_duration_us': np.float64(6.528)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x32_warpgroupsize1x1x1_g1_execute_segment_k_on_kernel__5x_cudnn', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(1414752.553), 'mean_duration_us': np.float64(10251.830094202898), 'median_duration_us': np.float64(10261.203000000001), 'std_dev_duration_us': np.float64(481.98733138494214), 'min_duration_us': np.float64(8986.24), 'max_duration_us': np.float64(11265.506)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(110414.475), 'mean_duration_us': np.float64(800.1048913043479), 'median_duration_us': np.float64(798.7315), 'std_dev_duration_us': np.float64(15.886000493865145), 'min_duration_us': np.float64(794.763), 'max_duration_us': np.float64(984.91)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 138, 'total_duration_us': np.float64(119110.862), 'mean_duration_us': np.float64(863.122188405797), 'median_duration_us': np.float64(862.1565), 'std_dev_duration_us': np.float64(18.156383019239126), 'min_duration_us': np.float64(839.212), 'max_duration_us': np.float64(1047.759)}]","[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(1345.04)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(7.94)}, {'name': 'void cask_plugin__5x_cudnn::xmma__5x_cudnn::init_device_workspac...', 'stream': 7, 'mean_duration_us': np.float64(5.66)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_t...', 'stream': 7, 'mean_duration_us': np.float64(10251.83)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(800.1)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(863.12)}]","{'convNd': 'conv3d', 'input_shape': (1, 192, 6, 362, 642), 'filter_shape': (192, 192, 3, 3, 3), 'dtype_input_weight': ('float', 'float'), 'input_stride': (267729408, 1394424, 232404, 642, 1), 'weight_stride': (5184, 27, 9, 3, 1), 'bias': False, 'stride': (1, 1, 1), 'padding': (0, 0, 0), 'dilation': (1, 1, 1), 'transposed_conv': False, 'output_padding': (0, 0, 0), 'groups': 1}",True,0.32730987404261347,94.39139387723758
sgl_kernel::rmsnorm,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((21600, 5120), (21600, 5120), (5120,), (), ())","('c10::BFloat16', 'c10::BFloat16', 'c10::BFloat16', 'Scalar', 'Scalar')","((5120, 1), (5120, 1), (1,), (), ())","('', '', '', '9.9999999999999995e-07', 'True')",36219,6480,284241.454,43.86442191358025,2446.2666388871658,,,,,,,,,243.93844566816165,3.0171984981558846,1580721.1279296875,12.663,5.999,196881.089,,,,,,,243.171875,238.9775390625,258.595703125,"[{'name': 'void flashinfer::norm::RMSNormKernel<8u, __nv_bfloat16>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, unsigned int, unsigned int, unsigned int, float, float)', 'stream': 7, 'count': 6480, 'total_duration_us': np.float64(1580721.114), 'mean_duration_us': np.float64(243.93844351851854), 'median_duration_us': np.float64(243.172), 'std_dev_duration_us': np.float64(3.0169592017799816), 'min_duration_us': np.float64(238.978), 'max_duration_us': np.float64(258.596)}]","[{'name': 'void flashinfer::norm::RMSNormKernel<8u, __nv_bfloat16>(__nv_bfl...', 'stream': 7, 'mean_duration_us': np.float64(243.94)}]",,False,0.28245125362587226,94.67384513086344
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((41943040,), (41943040,), ())","('float', 'float', 'Scalar')","((1,), (1,), ())","('', '', 'True')",7462,144,1763.608,12.247277777777777,5.1778259882172515,0.04194304,320.0,0.125,vector_fp32,0.032793881604473274,0.007883994201814747,0.00409923520055916,0.0009854992752268436,10589.991387261285,1576.244119975284,1524958.759765625,9.3355,6.695,30.383,0.03073217754911891,0.027721292686960806,0.0772994010555633,0.003841522193639864,0.0034651615858701016,0.009662425131945413,10918.341796875,4340.83984375,12104.208984375,"[{'name': 'Memcpy HtoD (Pinned -> Device)', 'stream': 7, 'count': 144, 'total_duration_us': np.float64(1524958.759), 'mean_duration_us': np.float64(10589.991381944445), 'median_duration_us': np.float64(10918.342), 'std_dev_duration_us': np.float64(1570.7615163273692), 'min_duration_us': np.float64(4340.84), 'max_duration_us': np.float64(12104.209)}]","[{'name': 'Memcpy HtoD (Pinned -> Device)', 'stream': 7, 'mean_duration_us': np.float64(10589.99)}]","{'op_shape': (41943040,), 'dtype_in_out': ('float', 'float'), 'stride_input': (1,), 'stride_output': (1,)}",True,0.2724873513822708,94.94633248224571
triton_poi_fused_addmm_gelu_view_12,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 21600, 13824), (13824,), ())","('c10::BFloat16', 'c10::BFloat16', 'Scalar')","((298598400, 13824, 1), (1,), ())","('', '', '298598400')",63207,2303,34149.146,14.828113764654798,3.306566950531397,,,,,,,,,647.7111367984694,5.8857614105610025,1491678.748046875,13.528,9.591,47.319,,,,,,,646.443359375,641.833984375,691.52734375,"[{'name': 'triton_poi_fused_addmm_gelu_view_12', 'stream': 7, 'count': 2303, 'total_duration_us': np.float64(1491678.761), 'mean_duration_us': np.float64(647.7111424229266), 'median_duration_us': np.float64(646.443), 'std_dev_duration_us': np.float64(5.8844787425709635), 'min_duration_us': np.float64(641.834), 'max_duration_us': np.float64(691.527)}]","[{'name': 'triton_poi_fused_addmm_gelu_view_12', 'stream': 7, 'mean_duration_us': np.float64(647.71)}]",,False,0.2665407104064802,95.21287319265218
triton_red_fused__to_copy_add_mul_native_layer_norm_split_1,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 21600, 5120), (1, 6, 5120), (1, 21600, 5120), (), ())","('c10::BFloat16', 'float', 'c10::BFloat16', 'Scalar', 'Scalar')","((110592000, 1, 21600), (30720, 5120, 1), (110592000, 5120, 1), (), ())","('', '', '', '21600', '5120')",31377,2830,45457.338,16.062663604240285,6.188482408322438,,,,,,,,,498.19142350375444,191.1421343001631,1409881.728515625,16.04,8.545,230.056,,,,,,,463.3681640625,454.248046875,2074.6123046875,"[{'name': 'triton_red_fused__to_copy_add_mul_native_layer_norm_split_1', 'stream': 7, 'count': 2830, 'total_duration_us': np.float64(1409881.7030000002), 'mean_duration_us': np.float64(498.1914144876326), 'median_duration_us': np.float64(463.368), 'std_dev_duration_us': np.float64(191.10836507351812), 'min_duration_us': np.float64(454.248), 'max_duration_us': np.float64(2074.612)}]","[{'name': 'triton_red_fused__to_copy_add_mul_native_layer_norm_split_1', 'stream': 7, 'mean_duration_us': np.float64(498.19)}]",,False,0.25192480485473934,95.46479799750692
quant_per_block_int8_kernel_0,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 86400, 10, 128), (1, 86400, 10, 128), (1, 10, 675, 1), (), (), (), (), (), (), (), (), (), (), (), (), ())","('c10::BFloat16', 'signed char', 'float', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar')","((110592000, 1280, 128, 1), (110592000, 1280, 128, 1), (6750, 675, 1, 1), (), (), (), (), (), (), (), (), (), (), (), (), ())","('', '', '', '86400', '110592000', '128', '1280', '110592000', '128', '1280', '6750', '675', '0.1275174307460247', '675', '10', '1')",37916,4320,153370.909,35.502525231481485,142.98334024143378,,,,,,,,,318.1979125976562,107.77530347358379,1374614.982421875,29.558,25.557,9406.445,,,,,,,285.251953125,201.859375,754.15625,"[{'name': 'quant_per_block_int8_kernel', 'stream': 7, 'count': 4320, 'total_duration_us': np.float64(1374614.965), 'mean_duration_us': np.float64(318.19790856481484), 'median_duration_us': np.float64(285.25199999999995), 'std_dev_duration_us': np.float64(107.76282598615119), 'min_duration_us': np.float64(201.859), 'max_duration_us': np.float64(754.156)}]","[{'name': 'quant_per_block_int8_kernel', 'stream': 7, 'mean_duration_us': np.float64(318.2)}]",,False,0.245623164122872,95.7104211616298
triton_poi_fused__to_copy_add_addmm_mul_view_13,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 21600, 5120), (21600, 5120), (5120,), (21600, 5120), (5120,), (1, 1, 5120), (1, 21600, 5120), (), ())","('float', 'c10::BFloat16', 'c10::BFloat16', 'c10::BFloat16', 'c10::BFloat16', 'float', 'c10::BFloat16', 'Scalar', 'Scalar')","((110592000, 1, 21600), (5120, 1), (1,), (5120, 1), (1,), (30720, 5120, 1), (110592000, 1, 21600), (), ())","('', '', '', '', '', '', '', '21600', '5120')",65559,2160,39943.583,18.492399537037038,3.1290724840694013,,,,,,,,,592.5091760706018,1.132812880724204,1279819.8203125,17.427500000000002,14.746,55.323,,,,,,,592.3291015625,590.1201171875,596.0419921875,"[{'name': 'triton_poi_fused__to_copy_add_addmm_mul_view_13', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(1279819.811), 'mean_duration_us': np.float64(592.5091717592593), 'median_duration_us': np.float64(592.329), 'std_dev_duration_us': np.float64(1.1325497518458794), 'min_duration_us': np.float64(590.12), 'max_duration_us': np.float64(596.042)}]","[{'name': 'triton_poi_fused__to_copy_add_addmm_mul_view_13', 'stream': 7, 'mean_duration_us': np.float64(592.51)}]",,False,0.2286846846514622,95.93910584628127
Torch-Compiled Region: 9/0,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),,,,,36439,2160,1587866.138,735.1232120370371,29759.22130483099,,,,,,,,,508.7777822989005,2.6511177853727887,1098960.009765625,31.756500000000003,25.98,1379309.53,,,,,,,508.55078125,500.4541015625,519.9755859375,"[{'name': 'void flashinfer::BatchQKApplyRotaryPosIdsCosSinCacheKernel<true, 128u, 8u, 16u, __nv_bfloat16, long>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, float*, long*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(1098959.997), 'mean_duration_us': np.float64(508.77777638888887), 'median_duration_us': np.float64(508.551), 'std_dev_duration_us': np.float64(2.65049842683338), 'min_duration_us': np.float64(500.454), 'max_duration_us': np.float64(519.976)}]","[{'name': 'void flashinfer::BatchQKApplyRotaryPosIdsCosSinCacheKernel<true,...', 'stream': 7, 'mean_duration_us': np.float64(508.78)}]",,False,0.19636773809023744,96.1354735843715
triton_poi_fused_add_mul_0,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 21600, 5120), (1, 21600, 5120), (1, 1, 5120), (1, 21600, 5120), (), ())","('c10::BFloat16', 'c10::BFloat16', 'float', 'float', 'Scalar', 'Scalar')","((110592000, 1, 21600), (110592000, 5120, 1), (30720, 5120, 1), (110592000, 1, 21600), (), ())","('', '', '', '', '5120', '21600')",40734,2160,46453.148,21.506087037037037,4.468380009990299,,,,,,,,,479.3415120442708,1.0774802869976199,1035377.666015625,20.7395,17.836,151.612,,,,,,,479.240234375,475.94140625,483.4306640625,"[{'name': 'triton_poi_fused_add_mul_0', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(1035377.6619999999), 'mean_duration_us': np.float64(479.34151018518514), 'median_duration_us': np.float64(479.24), 'std_dev_duration_us': np.float64(1.0772456294608757), 'min_duration_us': np.float64(475.941), 'max_duration_us': np.float64(483.431)}]","[{'name': 'triton_poi_fused_add_mul_0', 'stream': 7, 'mean_duration_us': np.float64(479.34)}]",,False,0.18500652301988543,96.32048010739138
triton_poi_fused_copy__0,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 21600, 5120), (1, 21600, 5120), ())","('float', 'float', 'Scalar')","((110592000, 5120, 1), (110592000, 5120, 1), ())","('', '', '110592000')",47013,2160,47074.384,21.793696296296297,9.40101640880668,,,,,,,,,478.39210205078126,0.7848685616818972,1033326.9404296875,20.304000000000002,14.78,291.054,,,,,,,478.310546875,476.294921875,481.3505859375,"[{'name': 'triton_poi_fused_copy__0', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(1033326.9500000001), 'mean_duration_us': np.float64(478.3921064814815), 'median_duration_us': np.float64(478.311), 'std_dev_duration_us': np.float64(0.7846768182073837), 'min_duration_us': np.float64(476.295), 'max_duration_us': np.float64(481.351)}]","[{'name': 'triton_poi_fused_copy__0', 'stream': 7, 'mean_duration_us': np.float64(478.39)}]",,False,0.18464008899027937,96.50512019638165
triton_poi_fused__unsafe_view_clone_mean_permute_sub_view_4,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((110592000,), (1, 1, 10, 128), (1, 86400, 10, 128), ())","('c10::BFloat16', 'float', 'c10::BFloat16', 'Scalar')","((1,), (1280, 1280, 128, 1), (110592000, 1280, 128, 1), ())","('', '', '', '110592000')",37921,2160,26474.943,12.256918055555555,1.6714110613035895,,,,,,,,,419.9740794994213,47.670112917710206,907144.01171875,11.628,10.201,24.617,,,,,,,421.68603515625,237.2177734375,628.2646484375,"[{'name': 'triton_poi_fused__unsafe_view_clone_mean_permute_sub_view_4', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(907144.0149999999), 'mean_duration_us': np.float64(419.97408101851846), 'median_duration_us': np.float64(421.68600000000004), 'std_dev_duration_us': np.float64(47.659078162210356), 'min_duration_us': np.float64(237.218), 'max_duration_us': np.float64(628.265)}]","[{'name': 'triton_poi_fused__unsafe_view_clone_mean_permute_sub_view_4', 'stream': 7, 'mean_duration_us': np.float64(419.97)}]",,False,0.16209308448021267,96.66721328086187
quant_per_block_int8_kernel_1,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 86400, 10, 128), (1, 86400, 10, 128), (1, 10, 1350, 1), (), (), (), (), (), (), (), (), (), (), (), (), ())","('c10::BFloat16', 'signed char', 'float', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar')","((110592000, 1280, 128, 1), (110592000, 1280, 128, 1), (13500, 1350, 1, 1), (), (), (), (), (), (), (), (), (), (), (), (), ())","('', '', '', '86400', '110592000', '128', '1280', '110592000', '128', '1280', '13500', '1350', '1.', '1350', '10', '1')",37922,2160,40964.553,18.965070833333332,2.3454666824300223,,,,,,,,,364.7939312970197,43.19496302814518,787954.8916015625,18.063499999999998,16.123,39.998,,,,,,,362.5654296875,188.09765625,511.17578125,"[{'name': 'quant_per_block_int8_kernel', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(787954.899), 'mean_duration_us': np.float64(364.7939347222222), 'median_duration_us': np.float64(362.565), 'std_dev_duration_us': np.float64(43.18495365944514), 'min_duration_us': np.float64(188.098), 'max_duration_us': np.float64(511.176)}]","[{'name': 'quant_per_block_int8_kernel', 'stream': 7, 'mean_duration_us': np.float64(364.79)}]",,False,0.14079576909621677,96.80800904995809
triton_poi_fused__to_copy_0,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 21600, 5120), (1, 21600, 5120), ())","('float', 'c10::BFloat16', 'Scalar')","((110592000, 5120, 1), (110592000, 5120, 1), ())","('', '', '110592000')",48359,2160,40723.141,18.85330601851852,3.66755322624086,,,,,,,,,352.8757116247107,0.9269530085506088,762211.537109375,17.9015,14.921,117.144,,,,,,,352.708984375,350.9814453125,357.6689453125,"[{'name': 'triton_poi_fused__to_copy_0', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(762211.5449999999), 'mean_duration_us': np.float64(352.8757152777777), 'median_duration_us': np.float64(352.709), 'std_dev_duration_us': np.float64(0.9267420927276667), 'min_duration_us': np.float64(350.981), 'max_duration_us': np.float64(357.669)}]","[{'name': 'triton_poi_fused__to_copy_0', 'stream': 7, 'mean_duration_us': np.float64(352.88)}]",,False,0.13619581618840884,96.94420486614649
aten::convolution,CONV_fwd,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 384, 4, 182, 322), (384, 384, 3, 3, 3), (384,), (), (), (), (), (), ())","('float', 'float', 'float', 'ScalarList', 'ScalarList', 'ScalarList', 'Scalar', 'ScalarList', 'Scalar')","((90015744, 234416, 58604, 322, 1), (10368, 27, 9, 3, 1), (1,), (), (), (), (), (), ())","('', '', '', '[1, 1, 1]', '[0, 0, 0]', '[1, 1, 1]', 'False', '[0, 0, 0]', '1')",881735,115,2428958.971,21121.38235652174,7912.971179683329,917.2942848,527.3203125,1658.9537312769457,matrix_fp32,0.08571796108366067,0.0030772856159001945,142.20213137719088,5.105074454702505,6458.912015964674,232.7019719065683,742774.8818359375,24724.51,65.278,25638.539,0.08589164357855887,0.07939761007203344,0.09314566768168399,142.49026260015975,131.7169614834719,154.52435295281205,6437.5927734375,5936.244140625,6964.1318359375,"[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(51321.78799999999), 'mean_duration_us': np.float64(446.2764173913043), 'median_duration_us': np.float64(446.886), 'std_dev_duration_us': np.float64(3.396767048578137), 'min_duration_us': np.float64(438.567), 'max_duration_us': np.float64(453.318)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(2406.5619999999994), 'mean_duration_us': np.float64(20.926626086956517), 'median_duration_us': np.float64(20.641), 'std_dev_duration_us': np.float64(0.898013929018239), 'min_duration_us': np.float64(19.648), 'max_duration_us': np.float64(23.681)}, {'name': 'Memset (Device)', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(162.75000000000003), 'mean_duration_us': np.float64(1.415217391304348), 'median_duration_us': np.float64(1.632), 'std_dev_duration_us': np.float64(0.4404808002055441), 'min_duration_us': np.float64(0.736), 'max_duration_us': np.float64(2.08)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x128x32_warpgroupsize1x1x1_g1_execute_segment_k_off_kernel__5x_cudnn', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(642017.0129999999), 'mean_duration_us': np.float64(5582.756634782608), 'median_duration_us': np.float64(5558.64), 'std_dev_duration_us': np.float64(226.45333885907522), 'min_duration_us': np.float64(5066.152), 'max_duration_us': np.float64(6078.711)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(21964.217), 'mean_duration_us': np.float64(190.99319130434782), 'median_duration_us': np.float64(191.011), 'std_dev_duration_us': np.float64(0.7665060525658215), 'min_duration_us': np.float64(188.995), 'max_duration_us': np.float64(193.443)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 115, 'total_duration_us': np.float64(24902.539999999997), 'mean_duration_us': np.float64(216.5438260869565), 'median_duration_us': np.float64(216.708), 'std_dev_duration_us': np.float64(2.2874919900486788), 'min_duration_us': np.float64(212.003), 'max_duration_us': np.float64(220.835)}]","[{'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(446.28)}, {'name': 'void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(20.93)}, {'name': 'Memset (Device)', 'stream': 7, 'mean_duration_us': np.float64(1.42)}, {'name': 'sm90_xmma_fprop_implicit_gemm_f32f32_tf32f32_f32_nhwckrsc_nhwc_t...', 'stream': 7, 'mean_duration_us': np.float64(5582.76)}, {'name': 'void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, ...', 'stream': 7, 'mean_duration_us': np.float64(190.99)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(216.54)}]","{'convNd': 'conv3d', 'input_shape': (1, 384, 4, 182, 322), 'filter_shape': (384, 384, 3, 3, 3), 'dtype_input_weight': ('float', 'float'), 'input_stride': (90015744, 234416, 58604, 322, 1), 'weight_stride': (10368, 27, 9, 3, 1), 'bias': False, 'stride': (1, 1, 1), 'padding': (0, 0, 0), 'dilation': (1, 1, 1), 'transposed_conv': False, 'output_padding': (0, 0, 0), 'groups': 1}",True,0.13272277622501782,97.07692764237152
triton_poi_fused_all_to_all_single_clone_permute_view_9,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 86400, 10, 128), (110592000,), ())","('c10::BFloat16', 'c10::BFloat16', 'Scalar')","((110592000, 1280, 128, 1), (1,), ())","('', '', '110592000')",57251,2690,33131.176,12.316422304832713,10.287836957953486,,,,,,,,,239.33190781830854,2.4812457585462995,643802.83203125,10.9585,7.907,373.584,,,,,,,238.2119140625,236.931640625,247.2978515625,"[{'name': 'triton_poi_fused_all_to_all_single_clone_permute_view_9', 'stream': 7, 'count': 2690, 'total_duration_us': np.float64(643802.8319999999), 'mean_duration_us': np.float64(239.33190780669142), 'median_duration_us': np.float64(238.212), 'std_dev_duration_us': np.float64(2.4807831223326593), 'min_duration_us': np.float64(236.932), 'max_duration_us': np.float64(247.298)}]","[{'name': 'triton_poi_fused_all_to_all_single_clone_permute_view_9', 'stream': 7, 'mean_duration_us': np.float64(239.33)}]",,False,0.11503794931448656,97.191965591686
